object,split,image,mask,mask_height,mask_width,defect_pixels,total_pixels,defect_area_ratio
chewinggum,test,chewinggum/Data/Images/Anomaly/026.JPG,chewinggum/Data/Masks/Anomaly/026.png,1118,1342,5292,1500356,0.0035271628866748958
chewinggum,test,chewinggum/Data/Images/Anomaly/048.JPG,chewinggum/Data/Masks/Anomaly/048.png,1118,1342,16376,1500356,0.010914742901018158
chewinggum,test,chewinggum/Data/Images/Anomaly/083.JPG,chewinggum/Data/Masks/Anomaly/083.png,1118,1342,3837,1500356,0.0025573930453838957
chewinggum,test,chewinggum/Data/Images/Anomaly/060.JPG,chewinggum/Data/Masks/Anomaly/060.png,1118,1342,14594,1500356,0.009727024786117429
chewinggum,test,chewinggum/Data/Images/Anomaly/057.JPG,chewinggum/Data/Masks/Anomaly/057.png,1118,1342,9715,1500356,0.0064751299025031395
chewinggum,test,chewinggum/Data/Images/Anomaly/063.JPG,chewinggum/Data/Masks/Anomaly/063.png,1118,1342,30677,1500356,0.020446480701913412
chewinggum,test,chewinggum/Data/Images/Anomaly/015.JPG,chewinggum/Data/Masks/Anomaly/015.png,1118,1342,47862,1500356,0.03190042896485901
chewinggum,test,chewinggum/Data/Images/Anomaly/032.JPG,chewinggum/Data/Masks/Anomaly/032.png,1118,1342,5968,1500356,0.003977722620498068
chewinggum,test,chewinggum/Data/Images/Anomaly/008.JPG,chewinggum/Data/Masks/Anomaly/008.png,1118,1342,19782,1500356,0.013184870790665682
chewinggum,test,chewinggum/Data/Images/Anomaly/097.JPG,chewinggum/Data/Masks/Anomaly/097.png,1118,1342,8369,1500356,0.005578009485748716
chewinggum,test,chewinggum/Data/Images/Anomaly/072.JPG,chewinggum/Data/Masks/Anomaly/072.png,1118,1342,506,1500356,0.0003372532918853925
chewinggum,test,chewinggum/Data/Images/Anomaly/017.JPG,chewinggum/Data/Masks/Anomaly/017.png,1118,1342,23250,1500356,0.015496322206196397
fryum,train,fryum/Data/Images/Anomaly/053.JPG,fryum/Data/Masks/Anomaly/053.png,1000,1500,211771,1500000,0.14118066666666668
fryum,train,fryum/Data/Images/Anomaly/037.JPG,fryum/Data/Masks/Anomaly/037.png,1000,1500,105,1500000,7e-05
fryum,train,fryum/Data/Images/Anomaly/065.JPG,fryum/Data/Masks/Anomaly/065.png,1000,1500,1093,1500000,0.0007286666666666666
fryum,train,fryum/Data/Images/Anomaly/051.JPG,fryum/Data/Masks/Anomaly/051.png,1000,1500,191017,1500000,0.12734466666666666
fryum,train,fryum/Data/Images/Anomaly/004.JPG,fryum/Data/Masks/Anomaly/004.png,1000,1500,3481,1500000,0.0023206666666666666
fryum,train,fryum/Data/Images/Anomaly/020.JPG,fryum/Data/Masks/Anomaly/020.png,1000,1500,345,1500000,0.00023
fryum,train,fryum/Data/Images/Anomaly/038.JPG,fryum/Data/Masks/Anomaly/038.png,1000,1500,90,1500000,6e-05
fryum,train,fryum/Data/Images/Anomaly/009.JPG,fryum/Data/Masks/Anomaly/009.png,1000,1500,14186,1500000,0.009457333333333333
fryum,train,fryum/Data/Images/Anomaly/010.JPG,fryum/Data/Masks/Anomaly/010.png,1000,1500,3148,1500000,0.0020986666666666666
fryum,train,fryum/Data/Images/Anomaly/081.JPG,fryum/Data/Masks/Anomaly/081.png,1000,1500,1052,1500000,0.0007013333333333333
fryum,train,fryum/Data/Images/Anomaly/044.JPG,fryum/Data/Masks/Anomaly/044.png,1000,1500,289857,1500000,0.193238
fryum,train,fryum/Data/Images/Anomaly/036.JPG,fryum/Data/Masks/Anomaly/036.png,1000,1500,119,1500000,7.933333333333333e-05
fryum,train,fryum/Data/Images/Anomaly/084.JPG,fryum/Data/Masks/Anomaly/084.png,1000,1500,1655,1500000,0.0011033333333333333
fryum,train,fryum/Data/Images/Anomaly/050.JPG,fryum/Data/Masks/Anomaly/050.png,1000,1500,309405,1500000,0.20627
fryum,train,fryum/Data/Images/Anomaly/096.JPG,fryum/Data/Masks/Anomaly/096.png,1000,1500,173,1500000,0.00011533333333333334
fryum,train,fryum/Data/Images/Anomaly/090.JPG,fryum/Data/Masks/Anomaly/090.png,1000,1500,435,1500000,0.00029
fryum,train,fryum/Data/Images/Anomaly/066.JPG,fryum/Data/Masks/Anomaly/066.png,1000,1500,3419,1500000,0.0022793333333333333
fryum,train,fryum/Data/Images/Anomaly/016.JPG,fryum/Data/Masks/Anomaly/016.png,1000,1500,1979,1500000,0.0013193333333333334
fryum,train,fryum/Data/Images/Anomaly/080.JPG,fryum/Data/Masks/Anomaly/080.png,1000,1500,861,1500000,0.000574
fryum,train,fryum/Data/Images/Anomaly/033.JPG,fryum/Data/Masks/Anomaly/033.png,1000,1500,158,1500000,0.00010533333333333334
fryum,train,fryum/Data/Images/Anomaly/024.JPG,fryum/Data/Masks/Anomaly/024.png,1000,1500,258,1500000,0.000172
fryum,train,fryum/Data/Images/Anomaly/052.JPG,fryum/Data/Masks/Anomaly/052.png,1000,1500,212377,1500000,0.14158466666666666
fryum,train,fryum/Data/Images/Anomaly/091.JPG,fryum/Data/Masks/Anomaly/091.png,1000,1500,584,1500000,0.00038933333333333333
fryum,train,fryum/Data/Images/Anomaly/099.JPG,fryum/Data/Masks/Anomaly/099.png,1000,1500,541,1500000,0.0003606666666666667
fryum,train,fryum/Data/Images/Anomaly/064.JPG,fryum/Data/Masks/Anomaly/064.png,1000,1500,2552,1500000,0.0017013333333333333
fryum,train,fryum/Data/Images/Anomaly/005.JPG,fryum/Data/Masks/Anomaly/005.png,1000,1500,18793,1500000,0.012528666666666667
fryum,train,fryum/Data/Images/Anomaly/058.JPG,fryum/Data/Masks/Anomaly/058.png,1000,1500,278351,1500000,0.18556733333333333
fryum,train,fryum/Data/Images/Anomaly/076.JPG,fryum/Data/Masks/Anomaly/076.png,1000,1500,12032,1500000,0.008021333333333333
fryum,train,fryum/Data/Images/Anomaly/039.JPG,fryum/Data/Masks/Anomaly/039.png,1000,1500,222,1500000,0.000148
fryum,train,fryum/Data/Images/Anomaly/079.JPG,fryum/Data/Masks/Anomaly/079.png,1000,1500,3396,1500000,0.002264
fryum,train,fryum/Data/Images/Anomaly/023.JPG,fryum/Data/Masks/Anomaly/023.png,1000,1500,566,1500000,0.0003773333333333333
fryum,train,fryum/Data/Images/Anomaly/094.JPG,fryum/Data/Masks/Anomaly/094.png,1000,1500,1023,1500000,0.000682
fryum,train,fryum/Data/Images/Anomaly/030.JPG,fryum/Data/Masks/Anomaly/030.png,1000,1500,219,1500000,0.000146
fryum,train,fryum/Data/Images/Anomaly/073.JPG,fryum/Data/Masks/Anomaly/073.png,1000,1500,5583,1500000,0.003722
fryum,train,fryum/Data/Images/Anomaly/025.JPG,fryum/Data/Masks/Anomaly/025.png,1000,1500,313,1500000,0.00020866666666666668
fryum,train,fryum/Data/Images/Anomaly/047.JPG,fryum/Data/Masks/Anomaly/047.png,1000,1500,290921,1500000,0.19394733333333333
fryum,train,fryum/Data/Images/Anomaly/031.JPG,fryum/Data/Masks/Anomaly/031.png,1000,1500,166,1500000,0.00011066666666666667
fryum,train,fryum/Data/Images/Anomaly/045.JPG,fryum/Data/Masks/Anomaly/045.png,1000,1500,199078,1500000,0.13271866666666668
fryum,train,fryum/Data/Images/Anomaly/019.JPG,fryum/Data/Masks/Anomaly/019.png,1000,1500,2341,1500000,0.0015606666666666666
fryum,train,fryum/Data/Images/Anomaly/087.JPG,fryum/Data/Masks/Anomaly/087.png,1000,1500,285,1500000,0.00019
fryum,train,fryum/Data/Images/Anomaly/042.JPG,fryum/Data/Masks/Anomaly/042.png,1000,1500,237362,1500000,0.15824133333333334
fryum,train,fryum/Data/Images/Anomaly/068.JPG,fryum/Data/Masks/Anomaly/068.png,1000,1500,6370,1500000,0.004246666666666667
fryum,train,fryum/Data/Images/Anomaly/095.JPG,fryum/Data/Masks/Anomaly/095.png,1000,1500,2061,1500000,0.001374
fryum,train,fryum/Data/Images/Anomaly/021.JPG,fryum/Data/Masks/Anomaly/021.png,1000,1500,641,1500000,0.00042733333333333333
fryum,train,fryum/Data/Images/Anomaly/007.JPG,fryum/Data/Masks/Anomaly/007.png,1000,1500,15429,1500000,0.010286
fryum,train,fryum/Data/Images/Anomaly/067.JPG,fryum/Data/Masks/Anomaly/067.png,1000,1500,6521,1500000,0.004347333333333333
fryum,train,fryum/Data/Images/Anomaly/046.JPG,fryum/Data/Masks/Anomaly/046.png,1000,1500,240744,1500000,0.160496
fryum,train,fryum/Data/Images/Anomaly/082.JPG,fryum/Data/Masks/Anomaly/082.png,1000,1500,2829,1500000,0.001886
fryum,train,fryum/Data/Images/Anomaly/011.JPG,fryum/Data/Masks/Anomaly/011.png,1000,1500,3963,1500000,0.002642
fryum,train,fryum/Data/Images/Anomaly/006.JPG,fryum/Data/Masks/Anomaly/006.png,1000,1500,16020,1500000,0.01068
fryum,train,fryum/Data/Images/Anomaly/041.JPG,fryum/Data/Masks/Anomaly/041.png,1000,1500,302786,1500000,0.20185733333333333
fryum,train,fryum/Data/Images/Anomaly/086.JPG,fryum/Data/Masks/Anomaly/086.png,1000,1500,2612,1500000,0.0017413333333333332
fryum,train,fryum/Data/Images/Anomaly/088.JPG,fryum/Data/Masks/Anomaly/088.png,1000,1500,640,1500000,0.00042666666666666667
fryum,train,fryum/Data/Images/Anomaly/070.JPG,fryum/Data/Masks/Anomaly/070.png,1000,1500,6096,1500000,0.004064
fryum,train,fryum/Data/Images/Anomaly/018.JPG,fryum/Data/Masks/Anomaly/018.png,1000,1500,5492,1500000,0.0036613333333333333
fryum,train,fryum/Data/Images/Anomaly/078.JPG,fryum/Data/Masks/Anomaly/078.png,1000,1500,3873,1500000,0.002582
fryum,train,fryum/Data/Images/Anomaly/071.JPG,fryum/Data/Masks/Anomaly/071.png,1000,1500,5625,1500000,0.00375
fryum,train,fryum/Data/Images/Anomaly/059.JPG,fryum/Data/Masks/Anomaly/059.png,1000,1500,306947,1500000,0.20463133333333333
fryum,train,fryum/Data/Images/Anomaly/043.JPG,fryum/Data/Masks/Anomaly/043.png,1000,1500,212462,1500000,0.14164133333333334
fryum,train,fryum/Data/Images/Anomaly/061.JPG,fryum/Data/Masks/Anomaly/061.png,1000,1500,671,1500000,0.00044733333333333333
fryum,test,fryum/Data/Images/Anomaly/022.JPG,fryum/Data/Masks/Anomaly/022.png,1000,1500,309,1500000,0.000206
fryum,test,fryum/Data/Images/Anomaly/014.JPG,fryum/Data/Masks/Anomaly/014.png,1000,1500,3958,1500000,0.0026386666666666668
fryum,test,fryum/Data/Images/Anomaly/035.JPG,fryum/Data/Masks/Anomaly/035.png,1000,1500,373,1500000,0.0002486666666666667
fryum,test,fryum/Data/Images/Anomaly/093.JPG,fryum/Data/Masks/Anomaly/093.png,1000,1500,3465,1500000,0.00231
fryum,test,fryum/Data/Images/Anomaly/056.JPG,fryum/Data/Masks/Anomaly/056.png,1000,1500,231087,1500000,0.154058
fryum,test,fryum/Data/Images/Anomaly/028.JPG,fryum/Data/Masks/Anomaly/028.png,1000,1500,96,1500000,6.4e-05
fryum,test,fryum/Data/Images/Anomaly/098.JPG,fryum/Data/Masks/Anomaly/098.png,1000,1500,2664,1500000,0.001776
fryum,test,fryum/Data/Images/Anomaly/054.JPG,fryum/Data/Masks/Anomaly/054.png,1000,1500,198472,1500000,0.13231466666666666
fryum,test,fryum/Data/Images/Anomaly/027.JPG,fryum/Data/Masks/Anomaly/027.png,1000,1500,524,1500000,0.00034933333333333333
fryum,test,fryum/Data/Images/Anomaly/089.JPG,fryum/Data/Masks/Anomaly/089.png,1000,1500,2031,1500000,0.001354
fryum,test,fryum/Data/Images/Anomaly/001.JPG,fryum/Data/Masks/Anomaly/001.png,1000,1500,47652,1500000,0.031768
fryum,test,fryum/Data/Images/Anomaly/069.JPG,fryum/Data/Masks/Anomaly/069.png,1000,1500,4450,1500000,0.0029666666666666665
fryum,test,fryum/Data/Images/Anomaly/074.JPG,fryum/Data/Masks/Anomaly/074.png,1000,1500,7118,1500000,0.004745333333333333
fryum,test,fryum/Data/Images/Anomaly/002.JPG,fryum/Data/Masks/Anomaly/002.png,1000,1500,15533,1500000,0.010355333333333333
fryum,test,fryum/Data/Images/Anomaly/085.JPG,fryum/Data/Masks/Anomaly/085.png,1000,1500,515,1500000,0.00034333333333333335
fryum,test,fryum/Data/Images/Anomaly/040.JPG,fryum/Data/Masks/Anomaly/040.png,1000,1500,220642,1500000,0.14709466666666668
fryum,test,fryum/Data/Images/Anomaly/013.JPG,fryum/Data/Masks/Anomaly/013.png,1000,1500,729,1500000,0.000486
fryum,test,fryum/Data/Images/Anomaly/075.JPG,fryum/Data/Masks/Anomaly/075.png,1000,1500,8876,1500000,0.0059173333333333335
fryum,test,fryum/Data/Images/Anomaly/029.JPG,fryum/Data/Masks/Anomaly/029.png,1000,1500,612,1500000,0.000408
fryum,test,fryum/Data/Images/Anomaly/034.JPG,fryum/Data/Masks/Anomaly/034.png,1000,1500,110,1500000,7.333333333333333e-05
fryum,test,fryum/Data/Images/Anomaly/092.JPG,fryum/Data/Masks/Anomaly/092.png,1000,1500,791,1500000,0.0005273333333333333
fryum,test,fryum/Data/Images/Anomaly/000.JPG,fryum/Data/Masks/Anomaly/000.png,1000,1500,4972,1500000,0.0033146666666666667
fryum,test,fryum/Data/Images/Anomaly/077.JPG,fryum/Data/Masks/Anomaly/077.png,1000,1500,2889,1500000,0.001926
fryum,test,fryum/Data/Images/Anomaly/055.JPG,fryum/Data/Masks/Anomaly/055.png,1000,1500,237585,1500000,0.15839
fryum,test,fryum/Data/Images/Anomaly/049.JPG,fryum/Data/Masks/Anomaly/049.png,1000,1500,239633,1500000,0.15975533333333333
fryum,test,fryum/Data/Images/Anomaly/003.JPG,fryum/Data/Masks/Anomaly/003.png,1000,1500,7947,1500000,0.005298
fryum,test,fryum/Data/Images/Anomaly/062.JPG,fryum/Data/Masks/Anomaly/062.png,1000,1500,2105,1500000,0.0014033333333333333
fryum,test,fryum/Data/Images/Anomaly/012.JPG,fryum/Data/Masks/Anomaly/012.png,1000,1500,3254,1500000,0.0021693333333333334
fryum,test,fryum/Data/Images/Anomaly/026.JPG,fryum/Data/Masks/Anomaly/026.png,1000,1500,274,1500000,0.00018266666666666667
fryum,test,fryum/Data/Images/Anomaly/048.JPG,fryum/Data/Masks/Anomaly/048.png,1000,1500,253273,1500000,0.16884866666666667
fryum,test,fryum/Data/Images/Anomaly/083.JPG,fryum/Data/Masks/Anomaly/083.png,1000,1500,1586,1500000,0.0010573333333333333
fryum,test,fryum/Data/Images/Anomaly/060.JPG,fryum/Data/Masks/Anomaly/060.png,1000,1500,2785,1500000,0.0018566666666666666
fryum,test,fryum/Data/Images/Anomaly/057.JPG,fryum/Data/Masks/Anomaly/057.png,1000,1500,208331,1500000,0.13888733333333333
fryum,test,fryum/Data/Images/Anomaly/063.JPG,fryum/Data/Masks/Anomaly/063.png,1000,1500,3474,1500000,0.002316
fryum,test,fryum/Data/Images/Anomaly/015.JPG,fryum/Data/Masks/Anomaly/015.png,1000,1500,999,1500000,0.000666
fryum,test,fryum/Data/Images/Anomaly/032.JPG,fryum/Data/Masks/Anomaly/032.png,1000,1500,99,1500000,6.6e-05
fryum,test,fryum/Data/Images/Anomaly/008.JPG,fryum/Data/Masks/Anomaly/008.png,1000,1500,10141,1500000,0.0067606666666666666
fryum,test,fryum/Data/Images/Anomaly/097.JPG,fryum/Data/Masks/Anomaly/097.png,1000,1500,474,1500000,0.000316
fryum,test,fryum/Data/Images/Anomaly/072.JPG,fryum/Data/Masks/Anomaly/072.png,1000,1500,5002,1500000,0.0033346666666666668
fryum,test,fryum/Data/Images/Anomaly/017.JPG,fryum/Data/Masks/Anomaly/017.png,1000,1500,8177,1500000,0.005451333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/053.JPG,macaroni1/Data/Masks/Anomaly/053.png,1000,1500,1244,1500000,0.0008293333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/037.JPG,macaroni1/Data/Masks/Anomaly/037.png,1000,1500,531,1500000,0.000354
macaroni1,train,macaroni1/Data/Images/Anomaly/065.JPG,macaroni1/Data/Masks/Anomaly/065.png,1000,1500,1297,1500000,0.0008646666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/051.JPG,macaroni1/Data/Masks/Anomaly/051.png,1000,1500,1024,1500000,0.0006826666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/004.JPG,macaroni1/Data/Masks/Anomaly/004.png,1000,1500,303,1500000,0.000202
macaroni1,train,macaroni1/Data/Images/Anomaly/020.JPG,macaroni1/Data/Masks/Anomaly/020.png,1000,1500,2139,1500000,0.001426
macaroni1,train,macaroni1/Data/Images/Anomaly/038.JPG,macaroni1/Data/Masks/Anomaly/038.png,1000,1500,1297,1500000,0.0008646666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/009.JPG,macaroni1/Data/Masks/Anomaly/009.png,1000,1500,3379,1500000,0.0022526666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/010.JPG,macaroni1/Data/Masks/Anomaly/010.png,1000,1500,3514,1500000,0.0023426666666666665
macaroni1,train,macaroni1/Data/Images/Anomaly/081.JPG,macaroni1/Data/Masks/Anomaly/081.png,1000,1500,219,1500000,0.000146
macaroni1,train,macaroni1/Data/Images/Anomaly/044.JPG,macaroni1/Data/Masks/Anomaly/044.png,1000,1500,1793,1500000,0.0011953333333333334
macaroni1,train,macaroni1/Data/Images/Anomaly/036.JPG,macaroni1/Data/Masks/Anomaly/036.png,1000,1500,607,1500000,0.00040466666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/084.JPG,macaroni1/Data/Masks/Anomaly/084.png,1000,1500,214,1500000,0.00014266666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/050.JPG,macaroni1/Data/Masks/Anomaly/050.png,1000,1500,812,1500000,0.0005413333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/096.JPG,macaroni1/Data/Masks/Anomaly/096.png,1000,1500,1728,1500000,0.001152
macaroni1,train,macaroni1/Data/Images/Anomaly/090.JPG,macaroni1/Data/Masks/Anomaly/090.png,1000,1500,809,1500000,0.0005393333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/066.JPG,macaroni1/Data/Masks/Anomaly/066.png,1000,1500,1201,1500000,0.0008006666666666666
macaroni1,train,macaroni1/Data/Images/Anomaly/016.JPG,macaroni1/Data/Masks/Anomaly/016.png,1000,1500,1157,1500000,0.0007713333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/080.JPG,macaroni1/Data/Masks/Anomaly/080.png,1000,1500,1149,1500000,0.000766
macaroni1,train,macaroni1/Data/Images/Anomaly/033.JPG,macaroni1/Data/Masks/Anomaly/033.png,1000,1500,418,1500000,0.00027866666666666665
macaroni1,train,macaroni1/Data/Images/Anomaly/024.JPG,macaroni1/Data/Masks/Anomaly/024.png,1000,1500,471,1500000,0.000314
macaroni1,train,macaroni1/Data/Images/Anomaly/052.JPG,macaroni1/Data/Masks/Anomaly/052.png,1000,1500,1075,1500000,0.0007166666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/091.JPG,macaroni1/Data/Masks/Anomaly/091.png,1000,1500,481,1500000,0.0003206666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/099.JPG,macaroni1/Data/Masks/Anomaly/099.png,1000,1500,1481,1500000,0.0009873333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/064.JPG,macaroni1/Data/Masks/Anomaly/064.png,1000,1500,698,1500000,0.00046533333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/005.JPG,macaroni1/Data/Masks/Anomaly/005.png,1000,1500,663,1500000,0.000442
macaroni1,train,macaroni1/Data/Images/Anomaly/058.JPG,macaroni1/Data/Masks/Anomaly/058.png,1000,1500,1748,1500000,0.0011653333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/076.JPG,macaroni1/Data/Masks/Anomaly/076.png,1000,1500,136,1500000,9.066666666666667e-05
macaroni1,train,macaroni1/Data/Images/Anomaly/039.JPG,macaroni1/Data/Masks/Anomaly/039.png,1000,1500,1091,1500000,0.0007273333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/079.JPG,macaroni1/Data/Masks/Anomaly/079.png,1000,1500,651,1500000,0.000434
macaroni1,train,macaroni1/Data/Images/Anomaly/023.JPG,macaroni1/Data/Masks/Anomaly/023.png,1000,1500,305,1500000,0.00020333333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/094.JPG,macaroni1/Data/Masks/Anomaly/094.png,1000,1500,510,1500000,0.00034
macaroni1,train,macaroni1/Data/Images/Anomaly/030.JPG,macaroni1/Data/Masks/Anomaly/030.png,1000,1500,296,1500000,0.00019733333333333332
macaroni1,train,macaroni1/Data/Images/Anomaly/073.JPG,macaroni1/Data/Masks/Anomaly/073.png,1000,1500,729,1500000,0.000486
macaroni1,train,macaroni1/Data/Images/Anomaly/025.JPG,macaroni1/Data/Masks/Anomaly/025.png,1000,1500,500,1500000,0.0003333333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/047.JPG,macaroni1/Data/Masks/Anomaly/047.png,1000,1500,2142,1500000,0.001428
macaroni1,train,macaroni1/Data/Images/Anomaly/031.JPG,macaroni1/Data/Masks/Anomaly/031.png,1000,1500,576,1500000,0.000384
macaroni1,train,macaroni1/Data/Images/Anomaly/045.JPG,macaroni1/Data/Masks/Anomaly/045.png,1000,1500,2153,1500000,0.0014353333333333334
macaroni1,train,macaroni1/Data/Images/Anomaly/019.JPG,macaroni1/Data/Masks/Anomaly/019.png,1000,1500,455,1500000,0.00030333333333333335
macaroni1,train,macaroni1/Data/Images/Anomaly/087.JPG,macaroni1/Data/Masks/Anomaly/087.png,1000,1500,614,1500000,0.0004093333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/042.JPG,macaroni1/Data/Masks/Anomaly/042.png,1000,1500,1717,1500000,0.0011446666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/068.JPG,macaroni1/Data/Masks/Anomaly/068.png,1000,1500,1006,1500000,0.0006706666666666666
macaroni1,train,macaroni1/Data/Images/Anomaly/095.JPG,macaroni1/Data/Masks/Anomaly/095.png,1000,1500,333,1500000,0.000222
macaroni1,train,macaroni1/Data/Images/Anomaly/021.JPG,macaroni1/Data/Masks/Anomaly/021.png,1000,1500,1140,1500000,0.00076
macaroni1,train,macaroni1/Data/Images/Anomaly/007.JPG,macaroni1/Data/Masks/Anomaly/007.png,1000,1500,4260,1500000,0.00284
macaroni1,train,macaroni1/Data/Images/Anomaly/067.JPG,macaroni1/Data/Masks/Anomaly/067.png,1000,1500,1791,1500000,0.001194
macaroni1,train,macaroni1/Data/Images/Anomaly/046.JPG,macaroni1/Data/Masks/Anomaly/046.png,1000,1500,3023,1500000,0.0020153333333333334
macaroni1,train,macaroni1/Data/Images/Anomaly/082.JPG,macaroni1/Data/Masks/Anomaly/082.png,1000,1500,181,1500000,0.00012066666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/011.JPG,macaroni1/Data/Masks/Anomaly/011.png,1000,1500,1242,1500000,0.000828
macaroni1,train,macaroni1/Data/Images/Anomaly/006.JPG,macaroni1/Data/Masks/Anomaly/006.png,1000,1500,1385,1500000,0.0009233333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/041.JPG,macaroni1/Data/Masks/Anomaly/041.png,1000,1500,2056,1500000,0.0013706666666666667
macaroni1,train,macaroni1/Data/Images/Anomaly/086.JPG,macaroni1/Data/Masks/Anomaly/086.png,1000,1500,1274,1500000,0.0008493333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/088.JPG,macaroni1/Data/Masks/Anomaly/088.png,1000,1500,413,1500000,0.0002753333333333333
macaroni1,train,macaroni1/Data/Images/Anomaly/070.JPG,macaroni1/Data/Masks/Anomaly/070.png,1000,1500,531,1500000,0.000354
macaroni1,train,macaroni1/Data/Images/Anomaly/018.JPG,macaroni1/Data/Masks/Anomaly/018.png,1000,1500,4766,1500000,0.0031773333333333332
macaroni1,train,macaroni1/Data/Images/Anomaly/078.JPG,macaroni1/Data/Masks/Anomaly/078.png,1000,1500,613,1500000,0.00040866666666666666
macaroni1,train,macaroni1/Data/Images/Anomaly/071.JPG,macaroni1/Data/Masks/Anomaly/071.png,1000,1500,268,1500000,0.00017866666666666665
macaroni1,train,macaroni1/Data/Images/Anomaly/059.JPG,macaroni1/Data/Masks/Anomaly/059.png,1000,1500,989,1500000,0.0006593333333333334
macaroni1,train,macaroni1/Data/Images/Anomaly/043.JPG,macaroni1/Data/Masks/Anomaly/043.png,1000,1500,1685,1500000,0.0011233333333333334
macaroni1,train,macaroni1/Data/Images/Anomaly/061.JPG,macaroni1/Data/Masks/Anomaly/061.png,1000,1500,570,1500000,0.00038
macaroni1,test,macaroni1/Data/Images/Anomaly/022.JPG,macaroni1/Data/Masks/Anomaly/022.png,1000,1500,661,1500000,0.0004406666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/014.JPG,macaroni1/Data/Masks/Anomaly/014.png,1000,1500,2041,1500000,0.0013606666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/035.JPG,macaroni1/Data/Masks/Anomaly/035.png,1000,1500,211,1500000,0.00014066666666666668
macaroni1,test,macaroni1/Data/Images/Anomaly/093.JPG,macaroni1/Data/Masks/Anomaly/093.png,1000,1500,917,1500000,0.0006113333333333333
macaroni1,test,macaroni1/Data/Images/Anomaly/056.JPG,macaroni1/Data/Masks/Anomaly/056.png,1000,1500,1206,1500000,0.000804
macaroni1,test,macaroni1/Data/Images/Anomaly/028.JPG,macaroni1/Data/Masks/Anomaly/028.png,1000,1500,372,1500000,0.000248
macaroni1,test,macaroni1/Data/Images/Anomaly/098.JPG,macaroni1/Data/Masks/Anomaly/098.png,1000,1500,818,1500000,0.0005453333333333333
macaroni1,test,macaroni1/Data/Images/Anomaly/054.JPG,macaroni1/Data/Masks/Anomaly/054.png,1000,1500,1114,1500000,0.0007426666666666666
macaroni1,test,macaroni1/Data/Images/Anomaly/027.JPG,macaroni1/Data/Masks/Anomaly/027.png,1000,1500,790,1500000,0.0005266666666666667
macaroni1,test,macaroni1/Data/Images/Anomaly/089.JPG,macaroni1/Data/Masks/Anomaly/089.png,1000,1500,425,1500000,0.00028333333333333335
macaroni1,test,macaroni1/Data/Images/Anomaly/001.JPG,macaroni1/Data/Masks/Anomaly/001.png,1000,1500,765,1500000,0.00051
macaroni1,test,macaroni1/Data/Images/Anomaly/069.JPG,macaroni1/Data/Masks/Anomaly/069.png,1000,1500,679,1500000,0.00045266666666666665
macaroni1,test,macaroni1/Data/Images/Anomaly/074.JPG,macaroni1/Data/Masks/Anomaly/074.png,1000,1500,723,1500000,0.000482
macaroni1,test,macaroni1/Data/Images/Anomaly/002.JPG,macaroni1/Data/Masks/Anomaly/002.png,1000,1500,1473,1500000,0.000982
macaroni1,test,macaroni1/Data/Images/Anomaly/085.JPG,macaroni1/Data/Masks/Anomaly/085.png,1000,1500,810,1500000,0.00054
macaroni1,test,macaroni1/Data/Images/Anomaly/040.JPG,macaroni1/Data/Masks/Anomaly/040.png,1000,1500,1679,1500000,0.0011193333333333333
macaroni1,test,macaroni1/Data/Images/Anomaly/013.JPG,macaroni1/Data/Masks/Anomaly/013.png,1000,1500,7184,1500000,0.004789333333333333
macaroni1,test,macaroni1/Data/Images/Anomaly/075.JPG,macaroni1/Data/Masks/Anomaly/075.png,1000,1500,127,1500000,8.466666666666666e-05
macaroni1,test,macaroni1/Data/Images/Anomaly/029.JPG,macaroni1/Data/Masks/Anomaly/029.png,1000,1500,393,1500000,0.000262
macaroni1,test,macaroni1/Data/Images/Anomaly/034.JPG,macaroni1/Data/Masks/Anomaly/034.png,1000,1500,224,1500000,0.00014933333333333332
